feature,avg_mae
RGS11,3.67436523
CHADL,3.674364962
RLTPR,3.674362993
HBG2,3.674360482
DDX3Y,3.674358688
MLF1,3.674357448
RANBP1,3.674345065
DPH5,3.674340421
PLPP2,3.674335879
P4HA3,3.674332284
ECI1,3.674324811
RPAP3,3.674320222
ETFDH,3.674316408
COLEC11,3.674315833
APH1B,3.674310841
PHYHIP,3.674308616
MRAS,3.674304782
DACT2,3.674302708
CARD16,3.67429852
RNF225,3.674298295
HIST1H4J,3.67429761
TOMM5,3.674296615
PNLIPRP2,3.674296042
PAK3,3.674294746
HLA-DRB1,3.674290729
PROB1,3.674289836
NKX1-2,3.67428643
TAS2R20,3.674282036
SPAG6,3.674280027
PHLDB3,3.674278542
IER3,3.674276148
DTD1,3.67427475
DTL,3.674273521
MTRF1,3.674262937
TRNP1,3.674262592
TMA16,3.674252988
CLUL1,3.674247291
WNT2B,3.674245233
UCP1,3.674245107
USP6,3.674242551
SBK1,3.674239598
NOV,3.674236593
LOXHD1,3.674231696
ADH1A,3.674228228
UBE2V2,3.674228173
DLX3,3.674227026
SASH3,3.674226977
LRRN4,3.6742191
ZNF433,3.67421648
HNRNPH2,3.674214537
MCTP1,3.674214223
OR11H4,3.674211928
CPAMD8,3.674211531
C7,3.67420886
TBC1D3I,3.674207478
PLAT,3.674206657
DPEP3,3.674205695
ZNF30,3.674203502
LMX1A,3.67420288
FAM124B,3.674202254
CYP3A43,3.674201486
TMEM211,3.674198912
FOXD4L4,3.674197221
ZNF502,3.674193083
RIC3,3.674190698
SFTPC,3.6741905
RIPK3,3.674189784
PRSS42,3.674189553
CCNB2,3.674187815
TPH1,3.674187626
GJB1,3.674187364
SIX1,3.674183878
BIRC5,3.674182221
ACTRT3,3.674181557
SMCO1,3.674178235
PIK3R5,3.674177052
DISP2,3.674175916
WBP4,3.674175449
TM4SF18,3.674174618
HRNR,3.674171869
CCDC159,3.674168186
WSCD2,3.674161708
GRIA3,3.674160264
CCDC189,3.674158042
ZFP82,3.674157789
TLN2,3.674155235
B3GNT5,3.67415326
OSTN,3.674151413
SPATC1L,3.674147462
SLCO4A1,3.674146831
C6orf15,3.674146663
MUSTN1,3.674146038
CA2,3.67414408
TMEM18,3.674142403
SH3RF2,3.674141635
C11orf1,3.674133089
AVP,3.674132911
OR1N1,3.674130275
KIAA0391,3.674125518
PIWIL4,3.674124023
FIGNL1,3.674120231
BCL11B,3.67412009
IL1B,3.674118821
CLPSL1,3.674112539
TMEM160,3.674096326
BAAT,3.674095263
TRIM73,3.674095152
FCGR1A,3.674094889
DRP2,3.674094637
PAK1IP1,3.674088321
JAKMIP1,3.674085608
IL9R,3.674084809
PNLIP,3.674084758
ZNF138,3.674081816
DNER,3.6740793
UGP2,3.674078189
LYPLA1,3.674077801
SPDEF,3.674067543
MAL2,3.67406589
CLDN8,3.674064922
KCNK16,3.674063338
SLC22A18,3.67406331
COL4A1,3.674061026
IFNK,3.674060318
GLUL,3.674058124
CBS,3.674058036
TAS1R1,3.674050498
IMPA2,3.674050421
TIMM9,3.67404916
PRSS53,3.674046989
WNT11,3.674046724
PAPPA,3.674045092
FGF7,3.674037881
ZNF420,3.674037618
LBX2,3.674032422
SIDT1,3.674032148
SWT1,3.674031787
ANXA3,3.674031576
DUSP14,3.674029944
PTP4A1,3.674027053
ANKRD30A,3.674026734
FBXO16,3.674023852
KCNB2,3.67402067
OR2M3,3.674016928
MPV17,3.674014034
CSN3,3.67401337
FBP2,3.67401257
TCEB3B,3.674011781
CSTF2,3.674009228
HIST1H4E,3.674009132
HOOK1,3.674008409
METTL24,3.674004509
ZNF572,3.674002315
NXT2,3.674001765
FGB,3.673998119
ACKR2,3.673997045
RHAG,3.6739961
CACNA2D3,3.673995412
CIDEB,3.673991637
PHLDA2,3.673991009
CDC26,3.673988485
ATP6AP2,3.67398249
RAMP2,3.67397993
KLHDC7A,3.67397905
MAP2K6,3.673973394
DEFA1,3.673965658
ZCCHC16,3.673962956
ABCB11,3.673959941
HIST1H4L,3.673959738
FAM222A,3.673956159
LEP,3.673954063
LRP2,3.673950336
BHMT,3.673948296
ULBP2,3.673948101
SYCP2L,3.673946346
RNF112,3.673944117
UBLCP1,3.673943658
TTC4,3.673937428
HIST1H3I,3.673937083
CYP4X1,3.673935231
LINC01272,3.673932336
UBXN8,3.673931842
ART4,3.67392841
COX4I2,3.673926767
C1QC,3.673925696
DEPDC4,3.67392544
SOWAHD,3.673924722
SEMA7A,3.673923949
RAB39A,3.673913978
OR3A2,3.673913098
PRADC1,3.673912871
EVPLL,3.673907135
RNF139,3.673899489
ZNF75A,3.673896946
GNG13,3.673881033
RNF39,3.673880698
CREB5,3.673879457
CYP26B1,3.673875312
LMCD1,3.6738751
TAL1,3.67387485
GRIK5,3.673872915
XKRX,3.673868774
CT83,3.673868113
BZRAP1,3.673867337
MTRNR2L3,3.673866608
HBZ,3.673864758
CPSF4L,3.673849468
EMC7,3.673846834
FAM173A,3.673845225
FGFR3,3.673834355
GPM6B,3.673829551
CACNG6,3.673828582
C10orf128,3.673824824
KRT2,3.673814158
EIF1B,3.673813896
GOLGA8K,3.673811558
CHI3L1,3.673811169
C6orf10,3.673810904
ESR1,3.673810883
THPO,3.673809944
ARID1A_hotspot_mutation_count,3.673804974
EFCAB7,3.673802096
ZNF593,3.673794631
MRPS31,3.673782497
UBE2B,3.673782396
RTCB,3.673780228
EGFLAM,3.673778889
TRIQK,3.67377851
GTPBP8,3.673776217
ABCD2,3.67377197
ZNF823,3.673769891
HK3,3.673763525
C1orf54,3.67376157
ARHGAP22,3.673758026
HIST1H2AM,3.673752597
VN1R1,3.673750669
LMO1,3.673748477
POU5F1B,3.673743745
NT5C1A,3.673743557
TDP2,3.673739937
HIST1H3B,3.673739878
EMC3,3.673738973
CTIF,3.673734201
NPFFR2,3.673731917
ANXA10,3.673726256
THUMPD2,3.673726083
KCNK1,3.673718896
MRPL1,3.673711923
SYP,3.673710248
IGSF10,3.673709801
FKBP6,3.67370798
KRT79,3.6737045
DCTN3,3.673696146
SPRR2D,3.673693356
MYOM3,3.673693117
PHF6,3.673692024
KCNK5,3.67369062
IGSF23,3.673690217
RFC4,3.673684365
CHAC2,3.673683887
PPIL1,3.673679683
GNLY,3.673679056
EFNA3,3.67367887
LAD1,3.673677053
SPTBN2,3.673675201
MAP4K1,3.673671795
SPX,3.673670673
ADAMTSL1,3.673669905
PLCD4,3.673667784
TMEM133,3.673661358
GLRA4,3.673660197
FAM25C,3.673658448
RAB3C,3.673656405
TAS2R5,3.673655908
SPATA18,3.673654906
APOC3,3.673651108
HPGDS,3.673648503
CYP3A7-CYP3A51P,3.673648024
HOXD11,3.673647587
SLBP,3.673642498
MICAL2,3.673642197
COX17,3.673640833
CELA2B,3.673639878
FAM118A,3.673637488
GLIPR1L1,3.67363739
MYO5B,3.67363564
C19orf81,3.673634009
DUSP2,3.673633924
HLA-DQA2,3.673633374
PRR5-ARHGAP8,3.673632246
PPP1R1A,3.673631652
TRPV2,3.673629276
PRAP1,3.673626827
RABGGTB,3.673617518
SLC6A2,3.67361721
GLA,3.673609882
DRD5,3.673606882
LYSMD2,3.673606688
CLIC5,3.673606093
WBP5,3.673604274
RPF1,3.673600272
VWA7,3.673600271
TNP1,3.673600143
AUNIP,3.673597548
SH2D2A,3.673596702
MRPS6,3.6735939
XKR6,3.673590238
TPTE2,3.673585386
C9orf106,3.673582414
COL4A6,3.673580373
NDUFA3,3.673579222
HOMER2,3.67357896
TLR2,3.673576519
HSPA4L,3.673572076
TMEM198,3.673568788
RGR,3.673568148
FAM86B2,3.67356583
NKX2-5,3.673558939
TUBB8,3.67355802
C1QTNF2,3.673557825
ARL5B,3.673557025
CYP2B6,3.673553982
GCH1,3.673552669
MOV10L1,3.673551373
AP3S2,3.673550911
ADD2,3.673550776
CCDC148,3.673550465
BDKRB1,3.673548794
BTBD8,3.673547009
EMC9,3.673547004
CBLN4,3.67354692
SCARA5,3.673546483
DAPL1,3.673541624
GNPDA1,3.673539639
CBLN1,3.673535607
TTC6,3.673533867
ZNF93,3.673533486
BEND5,3.673530509
RGS6,3.673528897
THY1,3.67352382
PNMAL1,3.673518969
STK32C,3.673518683
C6orf132,3.673518365
CUTC,3.673516125
POU2F2,3.673513991
LAGE3,3.673513275
ZNF488,3.673513197
AQP5,3.673510814
CCDC88B,3.673508837
OR4F29,3.673507181
ATP5L2,3.673506486
ZNF391,3.673505813
BEST4,3.67350361
CCL4L2,3.673501664
C6orf163,3.673500102
TMEM45A,3.673489297
AQP3,3.673488414
AMY2A,3.67348763
ADAMTS19,3.673482678
SFRP5,3.673480073
CLHC1,3.67347921
TEX11,3.673478902
ARTN,3.673477905
LRRC17,3.673477507
FCN2,3.673476831
FBXL8,3.673474598
PPP1R17,3.673473455
NODAL,3.673472174
PRRT4,3.673467192
CYP24A1,3.673464475
CRYBB1,3.673461156
VCAM1,3.673459839
TCAP,3.673457635
TMEM126B,3.673455029
HIST1H4K,3.673452064
IL4I1,3.673451917
NDUFA7,3.673451163
ACP6,3.673450126
PARD6A,3.673448822
NGF,3.673445889
COL3A1,3.673445358
GPC6,3.673436768
GNG11,3.673436654
ZNF644,3.67343502
C1orf50,3.673434817
SORCS1,3.673432086
DMRT3,3.673429565
GNG5,3.673424276
CADM1,3.673422647
YAE1D1,3.673421932
OR4F21,3.673420861
ALPK3,3.673420523
PGA3,3.673419818
CATSPER2,3.673417863
CYP3A4,3.673417706
ERCC6-PGBD3,3.673414423
CLCA2,3.673414164
C9orf24,3.673413497
SLC34A3,3.673412736
HSD17B2,3.673412499
ZSCAN23,3.673411738
C1QTNF9,3.673410027
TFEC,3.673409635
C12orf66,3.673408568
HMGN5,3.673406347
TNFRSF8,3.673402651
CENPM,3.673401976
ATG4A,3.673400501
PSG3,3.673400125
KRTAP12-2,3.673400022
TCEAL7,3.673398695
MIXL1,3.673396971
MAGEH1,3.673385405
MDFI,3.673382419
PXDNL,3.673381088
C2orf48,3.673379438
FBXL6,3.673379411
CHST4,3.673379275
OPRL1,3.673372629
PLAGL1,3.673370363
FBLN2,3.673369644
COX7A1,3.673363984
LIN37,3.673358015
DACT3,3.673357023
MTRNR2L10,3.673352886
FOXE3,3.673351997
SMKR1,3.673351431
RAB9B,3.673350901
KLHDC8A,3.67334516
CCNI2,3.673344725
ITLN2,3.673343252
MRPS33,3.673339944
AMBP,3.673339271
NDC80,3.673339013
FAM83D,3.673337632
LRRK2,3.673337548
SOX5,3.673335373
LYVE1,3.673335285
LDHB,3.673332241
GABPB1,3.673331365
MIOX,3.673327169
MCTP2,3.673324416
HRASLS,3.673324177
TMEM107,3.673321427
PRCD,3.673316786
WASF3,3.673314019
CENPL,3.673313849
ATP13A4,3.673311165
LYPD1,3.673310314
RASEF,3.673309178
CT62,3.673305482
AQP9,3.673304969
GAR1,3.673299279
CLIC4,3.673296458
PSCA,3.673295935
MRAP,3.673295671
C1orf111,3.673295173
HAO2,3.673293424
AMELX,3.673291986
SRFBP1,3.673289097
PLIN4,3.673286677
PIBF1,3.673285255
PAGE2B,3.673282513
XCR1,3.673282077
CLPS,3.673281738
SUN3,3.673275538
TAS2R60,3.673270598
NQO2,3.673268719
KLRG2,3.673267608
MINOS1-NBL1,3.673266947
PAK6,3.673265424
HACD4,3.673264435
KLHDC8B,3.673259799
ANKRD35,3.673250722
MIS18A,3.673250215
FAM156B,3.673248201
LOC283710,3.673243779
MYH8,3.67323927
BAP1_hotspot_mutation_count,3.673238955
GATM,3.673235923
TSLP,3.673235281
C2orf44,3.673228043
VSNL1,3.673225227
GLYAT,3.673225048
ATOH7,3.673224461
DCANP1,3.673223837
USP17L20,3.673221645
SOCS1,3.673220862
MYOCD,3.673218467
FAM231C,3.67321724
ADAMDEC1,3.673211028
ALDH4A1,3.673208109
EQTN,3.673201427
FAM90A1,3.673197491
PPIAL4G,3.673192571
AAMDC,3.673190318
CALCRL,3.673187095
CA12,3.673186731
FAM72B,3.673186121
LSM6,3.673183859
RASL11A,3.673183309
PLCXD3,3.673183082
FZD5,3.67317999
TMOD1,3.673179882
TFAP2E,3.673177216
STEAP1B,3.673171955
HIST2H3C,3.673169184
ARHGEF15,3.67316826
C2,3.673166331
MEX3A,3.673162129
IFT20,3.673161576
IFNL1,3.673159648
PRR23C,3.673148825
ADH1C,3.673148752
GDPD5,3.673147853
PSMA1,3.673145048
SPINK8,3.673144785
TBC1D3K,3.673138247
ASB2,3.673137333
PTCD1,3.673136482
SPINK9,3.673135257
DCST1,3.67313279
MTCP1,3.673131363
GAL,3.673131193
SLC22A20,3.673127307
SRP14,3.673124546
CTAGE8,3.673124298
G6PC,3.673118952
ZNF365,3.673117032
MB21D2,3.67311588
NEUROD2,3.673106611
GGT1,3.673104
MS4A15,3.67310378
PRTN3,3.673101406
OR2A42,3.673097021
C3orf35,3.673095188
DSCC1,3.673094988
NKX6-1,3.673094746
LOC79999,3.67309139
BMP4,3.6730887
GCG,3.673087931
PRF1,3.673086067
IQCJ,3.673085174
PSMG3,3.673073806
KLHL4,3.673073797
VSIG4,3.673073037
BHLHA9,3.673070827
APOO,3.673068198
CCL2,3.67306132
ALS2CR12,3.673060947
CLDN6,3.673059314
TCEAL1,3.673058611
PCDHA8,3.673057845
TMEM191B,3.673054114
KCNT1,3.67305273
CNKSR3,3.673051273
UPB1,3.673049127
PCDHB10,3.673048163
DGUOK,3.673045876
CEACAM16,3.673045222
LIPF,3.673044145
TBC1D8B,3.673043851
TMIE,3.673043658
PNPLA3,3.673042599
MRC1,3.67304078
PSG4,3.673037981
HES4,3.673037955
PLS3,3.673036771
CCDC103,3.673035347
PPP1R3C,3.673035087
VTN,3.673033188
SEL1L3,3.673031886
ATP13A5,3.673029905
LANCL3,3.673028618
DOK7,3.673028531
RMI1,3.673023293
C16orf74,3.673022682
GOLT1B,3.673022306
COLGALT2,3.673022072
MYLK4,3.673020258
MDK,3.673017903
P2RY12,3.673015913
SLA,3.673014872
CTSL,3.673010918
C5orf38,3.673010453
NIFK,3.673006503
ZNF534,3.673005551
ZNF675,3.673005126
BTBD17,3.67300509
PHF5A,3.673003698
NT5C1B-RDH14,3.673003385
ASPG,3.673000894
CCDC188,3.672994952
SLC1A1,3.67299328
NETO2,3.672992773
JPH2,3.672991481
VIT,3.672988546
LKAAEAR1,3.672985939
TTC39B,3.672984858
GSAP,3.672981284
CLDN4,3.672981159
CYP7B1,3.67297799
GLRX2,3.672977743
LRRC3C,3.672970287
RAB4B,3.672969547
PCLO,3.67296923
TRIM50,3.672965009
TENM4,3.672964852
ANKRD49,3.672964637
NUDT11,3.672962191
COL28A1,3.672961915
ZNF177,3.672961073
EXOC6,3.672960978
BLOC1S5,3.672958379
NPTX1,3.672956963
SLC11A1,3.672952387
HIST1H2BH,3.672950411
TM4SF20,3.672948537
HLA-DQB1,3.67294573
BPIFB1,3.672943733
BPI,3.672942941
SUB1,3.67293772
RNASE13,3.672934161
TSPO2,3.672933577
SLC6A14,3.672932117
KCNK12,3.672929609
S1PR5,3.672928932
PTPN7,3.67292318
APOBEC3B,3.672922172
CRNDE,3.672922151
KCNS3,3.672922036
SEBOX,3.672920733
HRC,3.672920611
TLX1,3.672920018
CD83,3.672919401
NHLH1,3.672916872
MGP,3.672913544
MRPL47,3.672912547
FBXL16,3.672912193
RHOXF1,3.672909746
SFT2D1,3.672906403
GOLGA8B,3.672905465
LYG2,3.672904048
IFI27L1,3.672903481
DNAH14,3.672903061
REP15,3.67290168
GPT,3.672900222
SLC9A3,3.672898936
POLB,3.672898544
GTDC1,3.672897159
CXCL3,3.672894927
SULT1B1,3.672894349
AKR1C2,3.672893227
APLNR,3.672891999
SOCS3,3.672891852
C19orf70,3.672891109
CASP1,3.672890857
LAPTM5,3.672889987
CCL17,3.672888948
KRTAP5-1,3.67288639
CDKN2A,3.67288614
LYPLAL1,3.672884065
FAM167B,3.672882084
TPRKB,3.672881736
HMOX1,3.672881046
FFAR4,3.672878197
ZNF727,3.672875563
AKR7A3,3.672870421
ATP6V1D,3.672867102
CSAG3,3.672866618
NOX4,3.672862638
METTL25,3.672861358
KRBA1,3.672861246
LILRB4,3.672860839
ATP6V1G2,3.672859917
CP,3.67285822
PRB2,3.672856357
TAS2R14,3.672849218
GPRIN2,3.67284888
PTGDR2,3.672845838
TRIM72,3.672843674
ABCE1,3.672843136
RGCC,3.672842033
TMEM67,3.672841925
CYP2E1,3.672839952
DNAAF3,3.672839624
AURKC,3.672839209
MTURN,3.672838371
GYPB,3.672835818
SLC7A5,3.672833258
LRRC19,3.672829319
NLRP10,3.67282679
ASPHD1,3.672826708
POU3F3,3.672826358
FGF16,3.67282622
OR10V1,3.672820995
ZNF57,3.672818738
HIGD1B,3.672817878
TUBA3D,3.67281777
OR3A3,3.67281759
HRK,3.672816371
ROR2,3.672815707
KDM5D,3.672812612
PRDM8,3.672807923
RLBP1,3.672800677
REG3G,3.672798631
NNAT,3.672798546
P2RY11,3.672796681
ITGAE,3.672794331
B2M,3.672792875
PER1,3.672792449
TMEFF2,3.672789784
C2orf72,3.672787945
MSRB1,3.672785849
ACMSD,3.672785397
VWA5A,3.672782704
SPAG16,3.672782517
HTRA3,3.672781083
PIANP,3.672781
ITGB8,3.672780895
CASP8AP2,3.672777619
METTL21C,3.672763565
MMP20,3.672757862
EBF4,3.672757232
H1FNT,3.672754611
DPYSL4,3.672754066
WT1,3.672751244
SPA17,3.67274965
SPTSSB,3.672746779
SLITRK2,3.672746276
IL1RAPL1,3.672745933
USP17L4,3.67274568
TIGD3,3.672744491
SOX17,3.672743278
ATP6V0E1,3.672741728
LRIF1,3.672740017
ACSL1,3.672739081
LEFTY2,3.672738883
45540,3.672737486
COL25A1,3.67273724
C2orf54,3.672737153
PSTK,3.672736966
HTATIP2,3.672736555
RAB20,3.672730582
PRSS22,3.672727891
C6,3.672725904
CYP4F11,3.672725645
SLC22A3,3.672725603
ZCCHC17,3.672715699
FAM200A,3.672714738
LINGO4,3.672714601
PKHD1L1,3.67271276
GPHA2,3.672711671
SPATA45,3.672711439
WDR86,3.672699041
ALDH8A1,3.672699022
KISS1,3.672698861
NR4A2,3.672698739
ZNF277,3.672695066
PTGER3,3.672692617
ACRBP,3.672689395
MUC2,3.672687989
MIR205HG,3.672683601
ZFAND6,3.672679322
CNTD1,3.672675549
SPTBN4,3.672673021
STK19,3.672669023
CTNNAL1,3.672667167
SBK3,3.67266469
RPP25L,3.672663272
ANGPTL8,3.672661954
WDR41,3.672659066
CEP295NL,3.672658462
NXPE2,3.672655075
KRTAP5-2,3.672653828
SULT2B1,3.672653724
CD3E,3.672653657
HIST1H3F,3.672653187
HEPH,3.672651762
FAM155A,3.672649651
FAM186B,3.672649156
SYNC,3.672647529
CCDC62,3.672643037
MYOG,3.67264247
CYB5R4,3.672641729
CYP2C18,3.672640308
PRR22,3.672639213
LAG3,3.672638648
RASSF7,3.672634746
SASS6,3.672630018
LACE1,3.672629484
BCL2L12,3.672619485
ENPP3,3.672619343
GDF9,3.672613586
CYP2F1,3.672610973
FCRLB,3.67261077
CABP7,3.672609681
TEX29,3.672609214
PRSS48,3.672609151
SYN2,3.672609049
SDC4,3.672608339
NKAPL,3.672607077
KDM6A_hotspot_mutation_count,3.672605878
FOXC2,3.67260184
MKRN3,3.672601202
KPRP,3.672598708
HP,3.672597236
RIBC1,3.67259712
GLIPR1,3.672594841
RPRM,3.672592327
CCDC184,3.672591647
CYP4F8,3.67259148
SSUH2,3.67259023
SENP7,3.672589762
CYP27B1,3.672589538
F2RL2,3.6725876
ATP5J2-PTCD1,3.672587196
RIPPLY1,3.672584125
RSPH6A,3.672583857
GDPGP1,3.672583542
CCT8,3.672583451
ZNF799,3.672583317
DNLZ,3.672581803
GNAI1,3.672580261
LRRC37A,3.672579631
TBC1D10C,3.672579031
CEP55,3.672577855
RNF113B,3.672577834
CTGF,3.67257417
ZNF627,3.67257369
KRT33B,3.672573675
SIX6,3.672572609
RAP1GAP,3.672572144
C1QTNF4,3.672571674
C5orf67,3.672570419
GLRB,3.672570037
IL1RAPL2,3.672566127
TPBG,3.672564907
CCT2,3.672562496
GGTLC2,3.672561591
PAPSS2,3.672560171
PLPP7,3.672559565
DSG1,3.67255885
HAPLN3,3.672557836
MARCKSL1,3.672557177
YBX2,3.672555184
FCMR,3.672552312
ALOX5,3.672551844
USP2,3.672543951
HYPK,3.672541222
SDR42E1,3.672540985
PTPRZ1,3.67253811
TSPAN33,3.672536438
GNA11_hotspot_mutation_count,3.672535585
USP17L1,3.67253531
TM2D1,3.672534211
MS4A1,3.672533411
HSD17B8,3.672532045
PQLC2L,3.67253103
EVI2B,3.672530055
TBX21,3.672527357
SENP8,3.672516997
MYDGF,3.672513898
KCTD14,3.672510684
ATG9B,3.672505726
ZNF443,3.672504698
SKAP1,3.672504604
FBXO3,3.672502901
FUT7,3.672500588
LRRC26,3.672498793
APBB1IP,3.672496424
PAX9,3.672494041
TSPAN8,3.672493617
CORT,3.672493449
FAM209A,3.672489535
SEZ6L,3.672488872
CCER2,3.672488149
SLC23A3,3.67248754
CETN3,3.672487346
CDC42EP5,3.672487286
PLB1,3.672486519
MYL7,3.672485802
SCARA3,3.672483686
LRRC46,3.672481369
APIP,3.672480051
LTB,3.67247874
UTS2R,3.672473435
RFX2,3.672468809
LIN52,3.672467794
FLNC,3.672466884
SLC5A1,3.672466302
SALL1,3.672466145
CDK8,3.672462829
NPR1,3.672460607
ST6GALNAC5,3.672460028
PTTG1,3.672458294
SH3BGRL,3.672456908
ANO1,3.672456566
TRAF3IP3,3.672451725
GNG2,3.672449529
CSN2,3.672449394
HSD17B3,3.672447043
PON2,3.672445913
PIP,3.672445896
HSH2D,3.672443852
MYOZ2,3.67244379
FICD,3.672442366
MFI2,3.67244079
C1QA,3.672440065
MPLKIP,3.672437986
IZUMO1R,3.672437967
ACSM4,3.672436807
BCHE,3.672435744
NMNAT3,3.672434641
C8orf44-SGK3,3.672430423
CTSG,3.672426555
HIST1H1B,3.672424019
CYBB,3.672422196
LY6G6F,3.672421864
ZNF699,3.672419824
HOXC13,3.672419729
MCCD1,3.67241401
RUFY4,3.672412718
XKR4,3.672406306
DEFB108B,3.672404974
CD248,3.672402155
NAP1L2,3.672399607
ABCA4,3.672399581
CORO7,3.672398538
DRAM2,3.672396863
C4B_2,3.672394377
HS3ST2,3.672388873
GPR174,3.672388607
ZNF615,3.672387466
GPR55,3.672387093
PRSS16,3.672384319
PSTPIP1,3.672379143
FIG4,3.672377646
RRAD,3.672372733
CD274,3.672372248
CASP5,3.672371738
CCDC112,3.672370948
SRRM3,3.672368756
TMEM92,3.672367911
KLK10,3.672363409
MYADML2,3.672363209
SCN4B,3.672362173
UGT2B11,3.672359676
RELT,3.672359382
C11orf98,3.672355337
HYAL4,3.672353671
CAMSAP3,3.672353166
ADRB3,3.672353155
KCNH3,3.672351833
IL7,3.672347674
PCDHA12,3.67234761
KRTAP4-6,3.672347238
GPC2,3.672346405
RAB33A,3.672345107
ABCA8,3.67234259
INSL3,3.672339298
STON1-GTF2A1L,3.672337475
NCEH1,3.672336199
FAM53A,3.672336099
TXN,3.672335158
HOXC9,3.672333904
LCNL1,3.672326244
CAMK1G,3.672325775
USHBP1,3.672323128
CACNG4,3.672321046
FAM26F,3.672320836
SYT17,3.672317569
SLC25A48,3.672312606
KRTAP12-3,3.672311155
FAM104B,3.672310562
RNASE6,3.672309232
PRAME,3.672308181
GMFB,3.672307327
PCK1,3.672304394
FBXO39,3.672303809
OR52I2,3.672302317
RASGEF1C,3.672299343
TMEM102,3.67229694
C20orf202,3.672295761
LILRB5,3.672295668
ANXA9,3.672292647
FAM216A,3.672292599
SLC28A3,3.672292537
SLC47A1,3.672288912
TNF,3.672281421
BCL10,3.672281377
C22orf15,3.672279565
CYP4A11,3.672279452
ROM1,3.672278602
THBS4,3.672276317
COMMD3,3.672274562
CENPV,3.672274503
PLA2G2A,3.6722744
BCAN,3.672271769
CPB1,3.672271609
PLP1,3.672271567
MEX3B,3.672271197
KRTAP4-9,3.672265263
MTTP,3.672262356
AMZ1,3.672261219
F8,3.672259398
DCN,3.672259173
PVRL1,3.672258366
PTCHD1,3.672258197
HRASLS2,3.672253065
MFSD2A,3.67225036
PRKACB,3.672247638
SPDYA,3.672245337
TICAM2,3.672244179
FRMPD1,3.672244128
TBX15,3.672242757
NAA20,3.672242734
CAMP,3.672242376
KIAA1683,3.672239839
VAT1L,3.672239605
NANOS3,3.672239278
ING3,3.672238898
MYBL2,3.672237945
SLC9B1,3.672237941
GBX1,3.672237874
SLC17A9,3.672234894
ASAH2,3.672232006
MAB21L1,3.672230798
CCDC152,3.672229612
TMEM14A,3.672228415
GCM2,3.672227092
PPFIA4,3.672226386
LYZL4,3.672225566
SERPINE2,3.672224282
SERPINA3,3.672222796
SLC22A1,3.672221879
ASPH,3.672221112
SCN4A,3.67221848
COL1A1,3.672215412
SPRR1A,3.672214295
A1CF,3.672207445
TNIK,3.672206579
LOC101927844,3.672202422
RNFT2,3.672201902
ZNF831,3.672199217
FAM81A,3.672197581
BCL11A,3.672192739
ASIC1,3.672192509
DLX1,3.672190875
SNX32,3.672190325
CD177,3.672189502
TM2D3,3.672189315
LY6E,3.672188631
OBSCN,3.672183668
WFDC12,3.672178559
GJB7,3.672177545
MICU2,3.672176506
ZNF547,3.672174974
CD34,3.672172247
C4orf45,3.672169079
CST7,3.67216704
OR2S2,3.672166213
TTN,3.672166149
POGLUT1,3.672161972
HIST1H2AK,3.672159876
KIF26B,3.672158223
PRKCQ,3.672158151
ADAD2,3.672157852
EBLN2,3.672156936
NEBL,3.672156362
FCGBP,3.672149875
SPSB4,3.672148223
FITM1,3.672148139
TAS2R40,3.672147065
DIO1,3.672145876
CAV3,3.672145157
TMED6,3.67214507
S100A14,3.672144292
FAM57B,3.672143736
OR2L13,3.672142519
CYP2A7,3.672141469
OR2F1,3.672141219
MRPL27,3.672140699
RPS4Y1,3.672138194
FOXN4,3.672137545
TIMP1,3.672130489
FANCD2OS,3.672129821
INTS12,3.672129184
RPS6KA1,3.672127759
CD180,3.672126385
HSD17B11,3.672123834
CDO1,3.67212278
BBC3,3.672121666
LPAR2,3.672119028
ACPP,3.672118356
CDKN3,3.672116058
GPX3,3.672116004
RAI14,3.672115373
STAC2,3.672114832
KLHL23,3.672113261
LOC100506388,3.672112922
RASA4B,3.672111905
BFSP1,3.672111601
TPD52,3.672106759
CLVS1,3.672106306
LRRC4C,3.672106175
RALGPS2,3.672102043
OR51B4,3.6721006
ZSCAN21,3.672099998
FAM171A2,3.672098266
SH3PXD2B,3.672098096
TSPAN10,3.672098046
RHBDL3,3.672094898
FABP7,3.672092809
RNF103-CHMP3,3.672091325
PPP6C,3.672090452
KIAA1257,3.672090205
ELL3,3.6720902
CCL28,3.672088541
ARL2BP,3.672087941
ZNF556,3.672087881
CAT,3.672087556
ZNF385C,3.672085264
ECSCR,3.67208289
QPCT,3.672082492
BCL2L10,3.6720813
CSNK2A3,3.672080334
SMTNL2,3.672079971
APOH,3.672078615
UBL5,3.672078147
ZNF285,3.672076896
HSPA6,3.672076572
RAB27B,3.672076073
UGT2B10,3.672075289
PYY,3.672072041
CLEC14A,3.672071367
GPR75-ASB3,3.672063113
NTHL1,3.672062445
FANCB,3.672062316
SRR,3.672060583
ALDH1A1,3.672058708
ST8SIA6,3.672058223
NOXA1,3.672058173
ANXA13,3.67205397
PRKCZ,3.672051404
GRID2IP,3.672051111
DHRS3,3.672042801
ATP8A2,3.672037632
HMGB3,3.67203544
FLJ44635,3.672033223
BARX2,3.672029893
USP18,3.672028945
CHCHD1,3.67202794
CLEC2L,3.672027764
EPHA3,3.672027438
SNAPC5,3.672025149
NPIPB4,3.672022831
RGS4,3.672020982
LRRC8E,3.672020849
